iso3,country,variant,classification,line_code,line_label,line_level,year,basis,value_lcu_mn,currency,pct_gdp,pct_total,gdp_lcu_mn,observation_type,quality_grade,source_id,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,coverage_share,crosswalk_version,derivation,notes
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2001,actual,139088.0,EUR,6.335053,14.227103,2195530.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,139088.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 139,088.0 for 2001",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2002,actual,136779.0,EUR,6.151905,13.931623,2223360.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,136779.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 136,779.0 for 2002",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2003,actual,137196.0,EUR,6.122607,13.701938,2240810.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,137196.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 137,196.0 for 2003",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2004,actual,137444.0,EUR,5.993964,13.763187,2293040.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,137444.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 137,444.0 for 2004",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2005,actual,139801.0,EUR,6.011111,13.819831,2325710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,139801.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 139,801.0 for 2005",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2006,actual,147135.0,EUR,6.064472,13.92414,2426180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,147135.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 147,135.0 for 2006",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2007,actual,170066.0,EUR,6.689665,15.310006,2542220.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,170066.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 170,066.0 for 2007",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2008,actual,175867.0,EUR,6.79212,15.380101,2589280.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,175867.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 175,867.0 for 2008",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2009,actual,177697.0,EUR,7.125066,15.786701,2493970.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,177697.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 177,697.0 for 2009",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2010,actual,180213.0,EUR,6.890825,15.765467,2615260.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,180213.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 180,213.0 for 2010",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2011,actual,189909.0,EUR,6.912795,15.553703,2747210.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,189909.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 189,909.0 for 2011",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2012,actual,194034.0,EUR,6.928103,15.387482,2800680.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,194034.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 194,034.0 for 2012",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2013,actual,197006.0,EUR,6.865564,15.176348,2869480.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,197006.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 197,006.0 for 2013",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2014,actual,203083.0,EUR,6.795551,15.041358,2988470.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2014,203083.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 203,083.0 for 2014",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2015,actual,211614.0,EUR,6.839076,15.098763,3094190.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2015,211614.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 211,614.0 for 2015",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2016,actual,218781.0,EUR,6.826517,14.928833,3204870.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2016,218781.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 218,781.0 for 2016",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2017,actual,226583.0,EUR,6.772041,14.81784,3345860.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2017,226583.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 226,583.0 for 2017",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2018,actual,235129.0,EUR,6.814188,14.714001,3450580.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2018,235129.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 235,129.0 for 2018",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2019,actual,244112.0,EUR,6.861647,14.727154,3557630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2019,244112.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 244,112.0 for 2019",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2020,actual,221565.0,EUR,6.371076,13.739161,3477670.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2020,221565.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 221,565.0 for 2020",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2021,actual,260333.0,EUR,7.011222,14.883069,3713090.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2021,260333.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 260,333.0 for 2021",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2022,actual,292231.0,EUR,7.286411,15.685455,4010630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2022,292231.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 292,231.0 for 2022",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2023,actual,291457.0,EUR,6.849866,15.131317,4254930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2023,291457.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 291,457.0 for 2023",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2024,actual,298764.0,EUR,6.810305,14.75799,4386940.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,298764.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 298,764.0 for 2024",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2025,actual,310642.0,EUR,6.857878,14.514665,4529710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,310642.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 310,642.0 for 2025",
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2026,forecast,321551.479692627,EUR,6.995722,,4596401.586906554,direct_forecast,B,DEU_STEUERSCHAETZUNG,EUROSTAT_GOV10A_MAIN,2025,310642.0,DEU_STEUERSCHAETZUNG,1.0351191393714532,,0.9986,DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0,"official forecast: value(2026) = value(2025) x 1.035119 (DEU_STEUERSCHAETZUNG growth), chained forwards from the 2025 anchor 310,642.0 (EUROSTAT_GOV10A_MAIN); growth source covers 99.9% of the line at 2025; crosswalk DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0; grade B","Arbeitskreis Steuerschätzungen (170th, May 2026), cash Finanzstatistik by tax, all government levels; growth only (§7.11); cash timing and Kindergeld/Zulagen netting differ from the anchor's accrued gross ESA treatment (D17); EU own resources are financing items outside the tax lines used; components: Steuern vom Umsatz; Steuern vom Umsatz = Umsatzsteuer + Einfuhrumsatzsteuer -> D.211"
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2027,forecast,332967.508557454,EUR,6.982055,,4768904.343939314,direct_forecast,B,DEU_STEUERSCHAETZUNG,EUROSTAT_GOV10A_MAIN,2025,310642.0,DEU_STEUERSCHAETZUNG,1.0355029585798816,,0.9986,DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0,"official forecast: value(2027) = value(2026) x 1.035503 (DEU_STEUERSCHAETZUNG growth), chained forwards from the 2025 anchor 310,642.0 (EUROSTAT_GOV10A_MAIN); growth source covers 99.9% of the line at 2025; crosswalk DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0; grade B","Arbeitskreis Steuerschätzungen (170th, May 2026), cash Finanzstatistik by tax, all government levels; growth only (§7.11); cash timing and Kindergeld/Zulagen netting differ from the anchor's accrued gross ESA treatment (D17); EU own resources are financing items outside the tax lines used; components: Steuern vom Umsatz; Steuern vom Umsatz = Umsatzsteuer + Einfuhrumsatzsteuer -> D.211"
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2028,forecast,343832.7640998551,EUR,7.002456,,4910174.0313279545,direct_forecast,B,DEU_STEUERSCHAETZUNG,EUROSTAT_GOV10A_MAIN,2025,310642.0,DEU_STEUERSCHAETZUNG,1.0326315789473683,,0.9986,DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0,"official forecast: value(2028) = value(2027) x 1.032632 (DEU_STEUERSCHAETZUNG growth), chained forwards from the 2025 anchor 310,642.0 (EUROSTAT_GOV10A_MAIN); growth source covers 99.9% of the line at 2025; crosswalk DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0; grade B","Arbeitskreis Steuerschätzungen (170th, May 2026), cash Finanzstatistik by tax, all government levels; growth only (§7.11); cash timing and Kindergeld/Zulagen netting differ from the anchor's accrued gross ESA treatment (D17); EU own resources are financing items outside the tax lines used; components: Steuern vom Umsatz; Steuern vom Umsatz = Umsatzsteuer + Einfuhrumsatzsteuer -> D.211"
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2029,forecast,353296.0511851722,EUR,6.988173,,5055628.563522771,direct_forecast,B,DEU_STEUERSCHAETZUNG,EUROSTAT_GOV10A_MAIN,2025,310642.0,DEU_STEUERSCHAETZUNG,1.0275229357798166,,0.9986,DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0,"official forecast: value(2029) = value(2028) x 1.027523 (DEU_STEUERSCHAETZUNG growth), chained forwards from the 2025 anchor 310,642.0 (EUROSTAT_GOV10A_MAIN); growth source covers 99.9% of the line at 2025; crosswalk DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0; grade B","Arbeitskreis Steuerschätzungen (170th, May 2026), cash Finanzstatistik by tax, all government levels; growth only (§7.11); cash timing and Kindergeld/Zulagen netting differ from the anchor's accrued gross ESA treatment (D17); EU own resources are financing items outside the tax lines used; components: Steuern vom Umsatz; Steuern vom Umsatz = Umsatzsteuer + Einfuhrumsatzsteuer -> D.211"
DEU,Germany,maximum_extension,ESA_REV,R01,Value added tax,1,2030,forecast,363860.8849153411,EUR,6.990077,,5205391.908562313,direct_forecast,B,DEU_STEUERSCHAETZUNG,EUROSTAT_GOV10A_MAIN,2025,310642.0,DEU_STEUERSCHAETZUNG,1.029903628117914,,0.9986,DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0,"official forecast: value(2030) = value(2029) x 1.029904 (DEU_STEUERSCHAETZUNG growth), chained forwards from the 2025 anchor 310,642.0 (EUROSTAT_GOV10A_MAIN); growth source covers 99.9% of the line at 2025; crosswalk DEU_STEUERSCHAETZUNG_to_ESA_REV:1.0; grade B","Arbeitskreis Steuerschätzungen (170th, May 2026), cash Finanzstatistik by tax, all government levels; growth only (§7.11); cash timing and Kindergeld/Zulagen netting differ from the anchor's accrued gross ESA treatment (D17); EU own resources are financing items outside the tax lines used; components: Steuern vom Umsatz; Steuern vom Umsatz = Umsatzsteuer + Einfuhrumsatzsteuer -> D.211"
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1991,actual,60979.08968464209,EUR,3.831283,,1591610.0,stitched_actual,B,OECD_RS,EUROSTAT_GOV10A_MAIN,1995,76631.0,OECD_RS,0.9049611550235264,,0.9161,OECD_RS_to_ESA_REV:1.0,"backward stitch: value(1991) = value(1992) x 0.904961 (OECD_RS growth), chained backwards from the 1995 anchor 76,631.0 (EUROSTAT_GOV10A_MAIN); growth source covers 91.6% of the line at 2024; crosswalk OECD_RS_to_ESA_REV:1.0; grade B","OECD 5000 minus 5111 (goods & services taxes excl. VAT): OECD Revenue Statistics heading, growth only (§7.11): historical years cash-basis; payable tax credits net where the anchor is gross (D17); EU own resources treated as revenue reductions in some years vs D.7 payable in ESA; excludes D.29-type recurrent property taxes on producers (OECD 4000) — coverage measured"
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1992,actual,67383.10185596508,EUR,3.940786,,1709890.0,stitched_actual,B,OECD_RS,EUROSTAT_GOV10A_MAIN,1995,76631.0,OECD_RS,0.9850834566016803,,0.9161,OECD_RS_to_ESA_REV:1.0,"backward stitch: value(1992) = value(1993) x 0.985083 (OECD_RS growth), chained backwards from the 1995 anchor 76,631.0 (EUROSTAT_GOV10A_MAIN); growth source covers 91.6% of the line at 2024; crosswalk OECD_RS_to_ESA_REV:1.0; grade B","OECD 5000 minus 5111 (goods & services taxes excl. VAT): OECD Revenue Statistics heading, growth only (§7.11): historical years cash-basis; payable tax credits net where the anchor is gross (D17); EU own resources treated as revenue reductions in some years vs D.7 payable in ESA; excludes D.29-type recurrent property taxes on producers (OECD 4000) — coverage measured"
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1993,actual,68403.44480905391,EUR,3.892442,,1757340.0,stitched_actual,B,OECD_RS,EUROSTAT_GOV10A_MAIN,1995,76631.0,OECD_RS,0.916066878658958,,0.9161,OECD_RS_to_ESA_REV:1.0,"backward stitch: value(1993) = value(1994) x 0.916067 (OECD_RS growth), chained backwards from the 1995 anchor 76,631.0 (EUROSTAT_GOV10A_MAIN); growth source covers 91.6% of the line at 2024; crosswalk OECD_RS_to_ESA_REV:1.0; grade B","OECD 5000 minus 5111 (goods & services taxes excl. VAT): OECD Revenue Statistics heading, growth only (§7.11): historical years cash-basis; payable tax credits net where the anchor is gross (D17); EU own resources treated as revenue reductions in some years vs D.7 payable in ESA; excludes D.29-type recurrent property taxes on producers (OECD 4000) — coverage measured"
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1994,actual,74670.79795439236,EUR,4.062567,,1838020.0,stitched_actual,B,OECD_RS,EUROSTAT_GOV10A_MAIN,1995,76631.0,OECD_RS,0.9744202470852834,,0.9161,OECD_RS_to_ESA_REV:1.0,"backward stitch: value(1994) = value(1995) x 0.974420 (OECD_RS growth), chained backwards from the 1995 anchor 76,631.0 (EUROSTAT_GOV10A_MAIN); growth source covers 91.6% of the line at 2024; crosswalk OECD_RS_to_ESA_REV:1.0; grade B","OECD 5000 minus 5111 (goods & services taxes excl. VAT): OECD Revenue Statistics heading, growth only (§7.11): historical years cash-basis; payable tax credits net where the anchor is gross (D17); EU own resources treated as revenue reductions in some years vs D.7 payable in ESA; excludes D.29-type recurrent property taxes on producers (OECD 4000) — coverage measured"
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1995,actual,76631.0,EUR,4.033359,8.805752,1899930.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,76631.0,,,,,,"derived by identity: 76,631.0 = D.2 - D.211 in 1995, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1996,actual,76128.0,EUR,3.947401,8.596565,1928560.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,76128.0,,,,,,"derived by identity: 76,128.0 = D.2 - D.211 in 1996, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1997,actual,77604.0,EUR,3.944936,8.627373,1967180.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,77604.0,,,,,,"derived by identity: 77,604.0 = D.2 - D.211 in 1997, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1998,actual,78908.0,EUR,3.901875,8.548986,2022310.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,78908.0,,,,,,"derived by identity: 78,908.0 = D.2 - D.211 in 1998, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,1999,actual,85865.0,EUR,4.13361,8.866541,2077240.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,85865.0,,,,,,"derived by identity: 85,865.0 = D.2 - D.211 in 1999, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2000,actual,89378.0,EUR,4.19682,9.056109,2129660.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,89378.0,,,,,,"derived by identity: 89,378.0 = D.2 - D.211 in 2000, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2001,actual,94330.0,EUR,4.296457,9.648874,2195530.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,94330.0,,,,,,"derived by identity: 94,330.0 = D.2 - D.211 in 2001, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2002,actual,98615.0,EUR,4.435404,10.044429,2223360.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,98615.0,,,,,,"derived by identity: 98,615.0 = D.2 - D.211 in 2002, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2003,actual,103782.0,EUR,4.63145,10.36484,2240810.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,103782.0,,,,,,"derived by identity: 103,782.0 = D.2 - D.211 in 2003, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2004,actual,102391.0,EUR,4.465295,10.253095,2293040.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,102391.0,,,,,,"derived by identity: 102,391.0 = D.2 - D.211 in 2004, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2005,actual,102780.0,EUR,4.419296,10.160172,2325710.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,102780.0,,,,,,"derived by identity: 102,780.0 = D.2 - D.211 in 2005, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2006,actual,105711.0,EUR,4.357096,10.003975,2426180.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,105711.0,,,,,,"derived by identity: 105,711.0 = D.2 - D.211 in 2006, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2007,actual,108142.0,EUR,4.253841,9.735366,2542220.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,108142.0,,,,,,"derived by identity: 108,142.0 = D.2 - D.211 in 2007, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2008,actual,107448.0,EUR,4.149725,9.396653,2589280.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,107448.0,,,,,,"derived by identity: 107,448.0 = D.2 - D.211 in 2008, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
DEU,Germany,maximum_extension,ESA_REV,R02,Other taxes on production and imports,1,2009,actual,109225.0,EUR,4.379564,9.70361,2493970.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,109225.0,,,,,,"derived by identity: 109,225.0 = D.2 - D.211 in 2009, every term from EUROSTAT_GOV10A_MAIN",derived D.2 - D.211
